ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Recency_scaled,Income_scaled,Total_Spending,Total_Spending_scaled,Total_Purchases,Total_Purchases_scaled,Total_Campaign_Response,Cluster
10742,1983,4,0.38571428571428573,86580.0,0,0,27-02-2013,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,0.790531671381691,1.6167174243784166,746,0.23243599238782708,11,-0.21368097512305942,1,1
10356,1957,4,0.10357142857142858,41437.0,1,1,22-09-2012,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,-1.5233248520890879,-0.49219466088332825,32,-0.95333559082051,4,-1.1852568158842176,0,0
4676,1951,3,0.034375,73705.0,0,2,05-03-2014,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,1.2740240792711075,1.0152455882632943,1695,1.808482536456051,23,1.4518776090389258,0,1
8852,1976,2,0.38571428571428573,61064.0,0,1,31-08-2012,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,1.0668130473185005,0.42470535678125465,1080,0.7871246601631556,23,1.4518776090389258,0,1
3565,1955,3,0.38571428571428573,38452.0,1,1,30-03-2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,0.44517995146067924,-0.6316426943438052,72,-0.8869058102486144,6,-0.9076637185238866,0,0
5294,1989,2,0.21428571428571427,18358.0,1,0,20-11-2013,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,-0.0037772844366360664,-1.5703592050154376,57,-0.9118169779630751,7,-0.7688671698437212,0,0
1958,1973,4,0.25892857142857145,55012.0,0,1,21-03-2014,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,1.2394889072790063,0.1419785566128104,660,0.08961196415825147,19,0.896691414318264,0,1
7349,1973,1,0.25892857142857145,9722.0,1,0,02-10-2012,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,-1.4542545081048857,-1.9738008187389477,103,-0.8354227303053952,7,-0.7688671698437212,1,0
8799,1984,4,0.38571428571428573,38175.0,1,0,23-09-2013,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,-1.4887896800969866,-0.6445830981188645,153,-0.7523855045905257,8,-0.6300706211635557,0,0
1351,1956,3,0.25892857142857145,58656.0,0,1,20-09-2012,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,-0.8326214122470643,0.3122126048305584,1220,1.0196288921647902,28,2.1458603524397533,1,1
1045,1965,2,0.25892857142857145,52117.0,0,1,16-08-2012,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,0.20343374751597101,0.006734986472749888,279,-0.5431316957890544,11,-0.21368097512305942,0,0
7732,1978,2,0.38571428571428573,64813.0,1,0,02-01-2014,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,1.1013482193106017,0.5998446122061551,745,0.23077524787352968,19,0.896691414318264,0,1
8070,1973,4,0.38571428571428573,54222.0,0,1,01-03-2014,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,1.6884461431763216,0.10507271191137764,264,-0.5680428635035153,11,-0.21368097512305942,0,0
477,1986,2,0.38571428571428573,83512.0,0,0,17-06-2014,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,-0.6254103802944573,1.4733919414113335,2157,2.5757465020614454,21,1.174284511678595,5,1
7832,1959,3,0.38571428571428573,77520.0,0,1,28-08-2013,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,-0.6599455522865585,1.1934681167898336,1526,1.527816713539792,22,1.3130810603587604,4,1
2202,1978,2,0.25892857142857145,41154.0,0,1,09-04-2013,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,1.6884461431763216,-0.505415362213082,69,-0.8918880437915065,5,-1.0464602672040522,0,0
7396,1966,2,0.38571428571428573,80398.0,0,0,10-11-2012,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,1.4812351112237145,1.3279175105249263,1597,1.6457295740549067,25,1.7294707063992567,1,1
4055,1992,1,0.21428571428571427,18746.0,1,0,29-05-2014,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,-0.2800586603734455,-1.5522332964785313,64,-0.9001917663629935,6,-0.9076637185238866,0,0
10340,1984,2,0.25892857142857145,35196.0,1,0,13-11-2012,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,0.6523909834132863,-0.783750834024647,497,-0.18108939167222324,12,-0.07488442644289399,0,0
10091,1956,2,0.21428571428571427,60230.0,0,1,20-05-2013,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,0.9977427033342982,0.38574399667872944,1067,0.7655349814772895,15,0.3415052195976023,0,1
7629,1977,2,0.38571428571428573,22108.0,1,1,08-05-2014,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,-0.1073828004129396,-1.3951732333314213,31,-0.9549963353348073,5,-1.0464602672040522,0,0
10640,1974,2,0.25892857142857145,44392.0,1,1,05-09-2013,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,0.7559964993895899,-0.35414811519632344,211,-0.656062322761277,9,-0.4912740724833903,0,0
3498,1976,4,0.38571428571428573,55424.0,0,1,25-11-2012,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,-1.4887896800969866,0.16122565536849431,877,0.4499935237607853,21,1.174284511678595,2,1
6742,1979,2,0.38571428571428573,17688.0,1,0,13-01-2013,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,1.1358833913027029,-1.6016590986229817,11,-0.9882112256207551,3,-1.324053364564383,0,0
1172,1983,4,0.38571428571428573,92491.0,0,0,01-05-2013,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,0.7559964993895899,1.8928572320115418,2034,2.3714749268028665,24,1.5906741577190913,4,1
569,1991,2,0.21428571428571427,90273.0,0,0,14-12-2013,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,-0.5908752083023561,1.7892405692928357,1991,2.3000629126880785,18,0.7578948656380986,4,1
4686,1962,4,0.034375,82571.0,0,0,02-04-2014,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,-0.7290158962707608,1.4294319415834242,1686,1.7935358358273745,24,1.5906741577190913,1,1
1381,1982,4,0.21428571428571427,38513.0,1,0,28-01-2014,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,-1.0052972722075701,-0.6287930025377452,324,-0.46839819264567184,12,-0.07488442644289399,1,0
2634,1979,3,0.21428571428571427,16653.0,1,0,18-04-2014,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,-1.350648992128582,-1.6500104268077702,69,-0.8918880437915065,6,-0.9076637185238866,1,0
10905,1955,2,0.25892857142857145,42586.0,1,1,29-10-2012,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,-1.4542545081048857,-0.43851767915934564,252,-0.587971797675084,11,-0.21368097512305942,1,0
1744,1965,1,0.21428571428571427,23529.0,0,1,07-01-2013,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,0.6178558114211852,-1.328789429127958,54,-0.9167992115059673,4,-1.1852568158842176,0,0
1000,1961,3,0.25892857142857145,74881.0,1,1,08-03-2013,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,-0.03831245642873724,1.0701839089834018,964,0.5944782965046583,23,1.4518776090389258,0,1
3828,1951,2,0.38571428571428573,71107.0,0,1,17-02-2013,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,0.4106447794685781,0.8938767470806079,1327,1.1973285551946111,26,1.8682672550794222,0,1
8605,1964,4,0.25892857142857145,46910.0,1,1,23-03-2014,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,-0.4527345203339514,-0.23651657474289606,68,-0.8935487883058039,5,-1.0464602672040522,0,0
10304,1959,2,0.38571428571428573,18690.0,0,0,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,0.9632075313421969,-1.5548494069890126,60,-0.906834744420183,4,-1.1852568158842176,0,0
4351,1955,2,0.10357142857142858,37244.0,1,1,27-04-2013,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,1.4121647672395123,-0.6880759353556162,55,-0.91513846699167,4,-1.1852568158842176,1,0
10129,1966,2,0.25892857142857145,82427.0,0,0,12-03-2014,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,-0.48726969232605255,1.422704800270758,1456,1.4115645975389746,20,1.0354879629984295,1,1
2499,1958,5,0.21428571428571427,75342.0,0,1,06-05-2013,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,-0.38366417634974903,1.0917201044357567,563,-0.07148025372859544,17,0.6190983169579332,0,1
10092,1954,2,0.10357142857142858,70044.0,0,1,18-02-2013,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,-0.1073828004129396,0.8442173636405788,1504,1.4912803342252494,22,1.3130810603587604,0,1
7500,1967,2,0.21428571428571427,79146.0,1,1,24-04-2014,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,-0.556340036310255,1.2694287541120228,564,-0.06981950921429804,17,0.6190983169579332,0,1
5796,1963,2,0.38571428571428573,77437.0,0,0,26-11-2013,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,0.7214613273974887,1.1895906672832273,1125,0.8618581633065382,22,1.3130810603587604,1,1
10556,1959,2,0.38571428571428573,54984.0,0,1,24-05-2014,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,0.06529305954756628,0.14067050135756973,358,-0.41193287915956056,13,0.06391212223727145,1,0
1064,1971,4,0.38571428571428573,42403.0,1,0,11-12-2013,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,-1.0743676161917726,-0.44706675457752565,42,-0.936728145677536,4,-1.1852568158842176,0,0
48,1964,2,0.25892857142857145,55761.0,0,1,24-04-2014,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,1.6539109711842206,0.17696903469049788,184,-0.7009024246473066,8,-0.6300706211635557,1,0
7610,1983,2,0.25892857142857145,37292.0,1,0,18-04-2013,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,-0.5908752083023561,-0.6858335549180608,460,-0.2425369387012267,14,0.20270867091743688,0,0
263,1945,4,0.21428571428571427,45576.0,0,0,28-05-2014,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,-1.3851841641206832,-0.2988360644032901,145,-0.7656714607049048,7,-0.7688671698437212,1,0
10814,1947,2,0.25892857142857145,70321.0,0,0,16-01-2013,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,-1.4887896800969866,0.8571577674156381,1376,1.2787050363951833,24,1.5906741577190913,1,1
9710,1969,4,0.10357142857142858,58086.0,0,1,20-01-2013,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,1.0668130473185005,0.2855843371345879,792,0.3088302400455071,21,1.174284511678595,0,1
9292,1952,2,0.38571428571428573,81795.0,0,0,26-10-2012,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,0.8596020153658934,1.3931801245096118,1382,1.2886695034809676,22,1.3130810603587604,0,1
10250,1947,1,0.25892857142857145,28389.0,0,0,20-11-2012,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,-0.0037772844366360664,-1.101748409825473,28,-0.9599785688776995,3,-1.324053364564383,0,0
7881,1946,3,0.38571428571428573,66835.0,0,0,28-09-2013,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,-0.970762100215469,0.6943048881381766,1033,0.7090696679911782,23,1.4518776090389258,0,1
5847,1969,2,0.10357142857142858,69901.0,0,1,29-05-2013,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,1.5848406272000182,0.8375369385870283,882,0.45829724633227226,20,1.0354879629984295,0,1
737,1949,4,0.38571428571428573,80360.0,0,0,03-03-2013,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,0.2379689195080722,1.3261422926785285,2231,2.6986415961194523,13,0.06391212223727145,3,1
3571,1961,4,0.25892857142857145,63342.0,0,1,16-10-2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,-0.03831245642873724,0.531124995046905,1101,0.8220002949634008,16,0.48030176827776777,2,1
7807,1974,2,0.38571428571428573,44989.0,0,1,12-09-2012,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,-0.7980862402549632,-0.3262585085042281,369,-0.3936646895022893,11,-0.21368097512305942,0,0
3878,1980,5,0.21428571428571427,31859.0,1,0,27-02-2014,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,-1.5923951960732903,-0.9396429906938635,48,-0.9267636785917517,4,-1.1852568158842176,0,0
5092,1949,4,0.034375,51569.0,0,1,12-02-2013,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,-0.3491290043576479,-0.018865523522674343,467,-0.23091172710114496,15,0.3415052195976023,2,1
2154,1971,2,0.034375,30372.0,1,1,25-12-2012,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,-0.556340036310255,-1.0091100679989653,44,-0.9334066566489413,5,-1.0464602672040522,0,0
5394,1979,1,0.21428571428571427,16014.0,1,1,17-03-2013,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,-0.24552348838134433,-1.6798621163827265,38,-0.9433711237347256,6,-0.9076637185238866,0,0
3798,1968,2,0.38571428571428573,41120.0,1,1,06-11-2013,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,1.0668130473185005,-0.5070037150230171,81,-0.8719591096199378,6,-0.9076637185238866,0,0
3524,1971,3,0.21428571428571427,39763.0,1,0,04-08-2013,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,-1.3851841641206832,-0.570397678643073,167,-0.7291350813903622,8,-0.6300706211635557,1,0
5247,1955,4,0.38571428571428573,38725.0,1,1,10-05-2014,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,0.09982823153966747,-0.6188891556052087,45,-0.9317459121346439,5,-1.0464602672040522,0,0
5883,1972,2,0.38571428571428573,77981.0,1,0,26-05-2013,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,0.9977427033342982,1.2150043122421885,664,0.09625494221544104,18,0.7578948656380986,0,1
2118,1964,5,0.38571428571428573,62905.0,0,1,10-09-2013,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,0.6523909834132863,0.5107099898133277,622,0.026503672614950624,17,0.6190983169579332,0,1
8812,1979,5,0.10357142857142858,13533.0,1,0,10-03-2013,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,-0.14191797240504078,-1.7957651552488716,48,-0.9267636785917517,5,-1.0464602672040522,0,0
6616,1975,2,0.25892857142857145,59481.0,0,1,23-10-2013,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,-0.07284762842083842,0.350753518601042,461,-0.2408761941869293,14,0.20270867091743688,0,0
2797,1977,2,0.38571428571428573,72117.0,0,1,20-08-2013,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,-0.5218048643181538,0.9410601687875029,1073,0.7754994485630738,25,1.7294707063992567,0,1
4328,1986,5,0.38571428571428573,21955.0,1,0,07-09-2013,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,1.1013482193106017,-1.402320820976129,55,-0.91513846699167,6,-0.9076637185238866,0,0
9167,1956,2,0.38571428571428573,67131.0,0,1,26-03-2013,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,0.790531671381691,0.708132900836435,976,0.6144072306762269,23,1.4518776090389258,0,1
10560,1980,4,0.21428571428571427,36802.0,1,0,16-06-2014,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,-0.9016917562312667,-0.7087245218847722,20,-0.9732645249920786,4,-1.1852568158842176,0,0
2631,1982,2,0.25892857142857145,71853.0,0,0,08-05-2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,-0.6944807242786596,0.9287270763809482,1149,0.9017160316496756,16,0.48030176827776777,0,1
8312,1961,1,0.38571428571428573,28249.0,0,0,15-06-2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,1.0668130473185005,-1.1082886861016763,43,-0.9350674011632386,5,-1.0464602672040522,0,0
5534,1975,3,0.38571428571428573,47808.0,0,1,20-10-2013,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,-0.6599455522865585,-0.19456537405696364,224,-0.6344726440754109,8,-0.6300706211635557,1,0
5093,1974,4,0.10357142857142858,25509.0,1,0,18-09-2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,-1.1779731321680762,-1.2362912360787974,101,-0.83874421933399,6,-0.9076637185238866,1,0
7592,1946,4,0.38571428571428573,51012.0,0,0,18-04-2013,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,1.2740240792711075,-0.044886479850140215,209,-0.6593838117898718,9,-0.4912740724833903,0,0
8895,1985,2,0.21428571428571427,70596.0,0,0,05-10-2012,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,0.6523909834132863,0.870004738672466,968,0.6011212745618478,20,1.0354879629984295,0,1
8584,1952,4,0.25892857142857145,85431.0,0,0,08-06-2013,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,0.16889857552386983,1.563040442654434,1165,0.9282879438784338,16,0.48030176827776777,0,1
2694,1967,2,0.38571428571428573,42664.0,0,1,18-03-2014,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,-0.17645314439714196,-0.4348738109483181,24,-0.9666215469348891,4,-1.1852568158842176,0,0
8910,1955,2,0.25892857142857145,42586.0,1,1,29-10-2012,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,-1.4542545081048857,-0.43851767915934564,252,-0.587971797675084,11,-0.21368097512305942,1,0
7433,1985,2,0.21428571428571427,29760.0,1,0,29-08-2012,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,1.3085592512632087,-1.0377004185777967,165,-0.732456570418957,8,-0.6300706211635557,0,0
164,1977,4,0.38571428571428573,28973.0,0,0,13-10-2012,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,0.3415744354843757,-1.0744661145018823,269,-0.5597391409320284,11,-0.21368097512305942,0,0
10477,1973,4,0.25892857142857145,39435.0,1,0,06-08-2013,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,-1.143437960175975,-0.585720611633035,102,-0.8370834748196926,6,-0.9076637185238866,0,0
2681,1984,5,0.38571428571428573,65370.0,0,0,01-08-2013,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,-1.6614655400574927,0.625865568533621,461,-0.2408761941869293,18,0.7578948656380986,0,1
5150,1979,1,0.21428571428571427,20194.0,1,0,17-12-2012,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0.5142502954448817,-1.4845881532789431,47,-0.9284244231060491,5,-1.0464602672040522,0,0
5283,1976,4,0.21428571428571427,42473.0,1,1,17-02-2014,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,0.790531671381691,-0.44379661643942403,144,-0.7673322052192022,7,-0.7688671698437212,0,0
9645,1968,2,0.38571428571428573,64590.0,0,0,14-10-2012,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,1.6884461431763216,0.5894268864233456,1338,1.2155967448518825,23,1.4518776090389258,0,1
10678,1959,2,0.25892857142857145,71232.0,0,1,28-11-2013,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,1.4466999392316133,0.899716279470075,917,0.5164233043326809,23,1.4518776090389258,0,1
7261,1971,2,0.25892857142857145,34600.0,1,1,01-01-2013,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,-1.4197193361127844,-0.8115937244576266,318,-0.4783626597314562,12,-0.07488442644289399,1,0
9648,1967,2,0.21428571428571427,46904.0,1,1,03-11-2012,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,-1.0052972722075701,-0.2367968722975905,253,-0.5863110531607866,10,-0.3524775238032249,0,0
2870,1973,2,0.38571428571428573,49094.0,0,1,21-09-2012,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,-1.4887896800969866,-0.13448826483412504,502,-0.17278566910073628,15,0.3415052195976023,0,0
8008,1983,2,0.25892857142857145,36075.0,1,0,09-12-2013,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,0.16889857552386983,-0.7426872422619135,119,-0.808850818076637,6,-0.9076637185238866,0,0
1513,1979,5,0.25892857142857145,60839.0,1,1,28-08-2012,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,0.790531671381691,0.41419419848021366,1250,1.069451227593712,16,0.48030176827776777,0,1
6173,1979,2,0.25892857142857145,77298.0,0,1,02-11-2013,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,-0.1073828004129396,1.1830971072661396,969,0.6027820190761453,23,1.4518776090389258,0,1
1419,1950,2,0.25892857142857145,34026.0,1,1,05-08-2013,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,-1.3161138201364808,-0.83840885719006,76,-0.8802628321914248,6,-0.9076637185238866,0,0
9150,1963,4,0.21428571428571427,48918.0,1,1,12-04-2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,-0.970762100215469,-0.14271032643849485,62,-0.9035132553915882,5,-1.0464602672040522,0,0
7960,1962,5,0.25892857142857145,82122.0,0,0,15-08-2013,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,1.3776295952474111,1.408456341240458,1382,1.2886695034809676,25,1.7294707063992567,1,1
1250,1976,2,0.21428571428571427,37697.0,1,0,07-02-2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,1.1358833913027029,-0.6669134699761871,84,-0.8669768760770457,6,-0.9076637185238866,0,0
9905,1952,2,0.25892857142857145,34074.0,1,1,13-07-2013,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,0.6869261554053875,-0.8361664767525046,255,-0.5829895641321918,9,-0.4912740724833903,1,0
10691,1960,3,0.38571428571428573,28520.0,1,1,14-06-2013,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,0.20343374751597101,-1.0956285798813115,43,-0.9350674011632386,4,-1.1852568158842176,0,0
7002,1955,2,0.21428571428571427,62535.0,0,1,03-10-2013,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,-1.2470434761522784,0.4934249739405047,398,-0.3455030985876649,13,0.06391212223727145,0,0
2952,1977,3,0.21428571428571427,36273.0,1,0,16-04-2014,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,1.0668130473185005,-0.7334374229569974,76,-0.8802628321914248,6,-0.9076637185238866,0,0
8439,1964,2,0.25892857142857145,63404.0,0,2,06-06-2014,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,1.6539109711842206,0.5340214031120808,902,0.4915121366182201,13,0.06391212223727145,1,1
762,1981,5,0.25892857142857145,75774.0,1,0,02-05-2014,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,-0.763551068262862,1.1119015283737554,823,0.3603133199887262,20,1.0354879629984295,0,1
2831,1976,2,0.25892857142857145,78416.0,0,1,27-06-2014,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,1.7229813151684228,1.2353258849575344,1179,0.9515383670785973,24,1.5906741577190913,0,1
6977,1974,2,0.25892857142857145,75702.0,0,1,14-10-2012,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,1.3085592512632087,1.1085379577174224,1921,2.1838107966872613,28,2.1458603524397533,1,1
6289,1951,3,0.25892857142857145,59385.0,1,1,28-04-2013,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,1.2394889072790063,0.34626875772593113,185,-0.6992416801330091,8,-0.6300706211635557,0,0
4168,1966,2,0.21428571428571427,37070.0,1,1,20-03-2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,-0.6599455522865585,-0.6962045644417546,433,-0.2873770405872562,14,0.20270867091743688,1,0
8397,1951,2,0.38571428571428573,44689.0,1,1,10-01-2014,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,1.1358833913027029,-0.34027338623894937,34,-0.9500141017919151,4,-1.1852568158842176,1,0
9284,1958,2,0.25892857142857145,53977.0,0,1,08-06-2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,-0.970762100215469,0.09362722842802192,907,0.499815859189707,22,1.3130810603587604,0,1
6237,1966,4,0.21428571428571427,7144.0,0,2,07-12-2013,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,1.4812351112237145,-2.0942353347393197,416,-0.31560969733031186,25,1.7294707063992567,0,0
3130,1964,2,0.21428571428571427,18701.0,1,1,04-06-2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,1.5848406272000182,-1.5543355281387394,44,-0.9334066566489413,6,-0.9076637185238866,0,0
1619,1956,2,0.38571428571428573,90369.0,0,0,28-04-2014,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,-1.6269303680653915,1.7937253301679466,1588,1.6307828734262302,16,0.48030176827776777,1,1
1990,1974,4,0.21428571428571427,63159.0,0,0,05-11-2012,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,0.8596020153658934,0.5225759196287251,1797,1.977878476914385,16,0.48030176827776777,1,1
